title,doi,pmid,pmcid,journal,issn,publisher,container_title,first_author,publication_date,publication_tier,paper_url,accession,repository,dataset_url,downloadable,download_status,total_size_bytes,file_count,file_manifest,species,is_human,cancer_type_raw,cancer_type,cancer_subtype,tissue,patient_count,sample_count,section_count,cell_count,gene_panel_size,fresh_frozen_or_ffpe,xenium_panel,xenium_role,xenium_reason,paired_scrna,paired_snrna,paired_histology,paired_protein,paired_clinical,foundation_model_related,model_name,model_task,training_sample_count,training_cell_count,model_code_url,model_weights_url,training_data_public,evidence,evidence_text,confidence_score,manual_review_required,source_updated_at,first_seen_at,last_checked_at,source
TiRank prioritizes phenotypic niches in tumor microenvironment for clinical biomarker discovery.,10.1186/s13073-026-01604-2,41689080,PMC12910759,Genome Med,1756-994x,,,,2026-02-13,,https://europepmc.org/article/MED/41689080,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.059164Z,2026-07-17T05:46:18.059165Z,europe_pmc
Deciphering immune-inflammatory dysregulation in the endometriotic microenvironment: insights from single-cell omics and artificial intelligence,,,PMC13293860,Front Immunol,1664-3224,,,,2026-06-27,,https://europepmc.org/article/PMC/PMC13293860,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.059110Z,2026-07-17T05:46:18.059111Z,europe_pmc
Next-Generation Artificial Intelligence Strategies for Mechanistic Cancer Target Discovery and Drug Development: A State-of-the-Art Review.,10.3390/ijms27094028,42123604,PMC13163290,Int J Mol Sci,1422-0067,,,,2026-04-30,,https://europepmc.org/article/MED/42123604,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.059066Z,2026-07-17T05:46:18.059066Z,europe_pmc
Multi-Scale Mapping of Gene Expression from Whole-slide Images for Identifying Phenotype-Associated Subpopulations.,10.1002/advs.202521151,41736695,PMC13159098,Adv Sci (Weinh),2198-3844,,,,2026-02-25,,https://europepmc.org/article/MED/41736695,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.059015Z,2026-07-17T05:46:18.059015Z,europe_pmc
Interleukin-34-Induced Arg1+ Macrophages Play a Key Role in Breast Cancer Brain Metastasis.,10.1158/2767-9764.crc-25-0639,42166785,PMC13261624,Cancer Res Commun,2767-9764,,,,2026-06-01,,https://europepmc.org/article/MED/42166785,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058920Z,2026-07-17T05:46:18.058921Z,europe_pmc
Cross-species single-cell and spatial transcriptomic mapping reveals EFNA1-EPHA4-mediated stem-like epithelial-macrophage crosstalk driving colorectal cancer progression.,10.1016/j.canlet.2026.218495,41966512,,Cancer Lett,0304-3835; 1872-7980; ,,,,2026-04-09,,https://europepmc.org/article/MED/41966512,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058841Z,2026-07-17T05:46:18.058842Z,europe_pmc
Single-Cell and Spatial Transcriptomic Profiling Reveals Epithelial Functional States and Fibroblast Phenotypes in Hormone Therapy-Naïve Localized Prostate Cancer.,10.1158/0008-5472.can-25-1202,41879555,,Cancer Res,0008-5472; 1538-7445; ,,,,2026-04-01,,https://europepmc.org/article/MED/41879555,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058789Z,2026-07-17T05:46:18.058789Z,europe_pmc
Integrated multi-omics analysis reveals folate metabolism-related genes as prognostic markers and therapeutic targets in clear cell renal cell carcinoma.,10.1186/s12885-026-16397-1,42374231,,BMC Cancer,1471-2407,,,,2026-06-29,,https://europepmc.org/article/MED/42374231,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058708Z,2026-07-17T05:46:18.058708Z,europe_pmc
Hypoxia-induced ADAM8⁺ macrophages and FAP⁺ fibroblasts form an extracellular matrix-remodeling niche at the tumor boundary in HCC.,10.1158/2326-6066.cir-25-1240,42127119,,Cancer Immunol Res,2326-6066; 2326-6074; ,,,,2026-05-13,,https://europepmc.org/article/MED/42127119,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058648Z,2026-07-17T05:46:18.058648Z,europe_pmc
Multiomics immune profiling of a patient-relevant orthotopic lung cancer model using SEPARATE-Seq.,10.1038/s41467-026-72247-5,42026061,,Nat Commun,2041-1723,,,,2026-04-23,,https://europepmc.org/article/MED/42026061,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058576Z,2026-07-17T05:46:18.058576Z,europe_pmc
AI-predicted spatial transcriptomics unlocks breast cancer biomarkers from pathology.,10.1016/j.cell.2026.04.023,42105763,,Cell,0092-8674; 1097-4172; ,,,,2026-05-08,,https://europepmc.org/article/MED/42105763,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058494Z,2026-07-17T05:46:18.058495Z,europe_pmc
scTACL: a multitask topology-aware contrastive learning approach for single-cell transcriptomics analysis.,10.1093/bioinformatics/btag361,42242168,PMC13290474,Bioinformatics,1367-4803; 1367-4811; ,,,,2026-06-01,,https://europepmc.org/article/MED/42242168,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058407Z,2026-07-17T05:46:18.058407Z,europe_pmc
SpaHE-Infil: A spatial heterogeneity framework for decoding TME infiltration from H&amp;E-stained slides.,10.1016/j.isci.2026.115155,41971992,PMC13068657,iScience,2589-0042,,,,2026-02-26,,https://europepmc.org/article/MED/41971992,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058364Z,2026-07-17T05:46:18.058364Z,europe_pmc
B3GNT6-Linked Multimodal Signatures Integrate Tissue Morphology and PTM-Related Transcriptomics to Stratify Tumor.,10.7150/ijbs.134004,42212317,PMC13215456,Int J Biol Sci,1449-2288,,,,2026-05-18,,https://europepmc.org/article/MED/42212317,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058316Z,2026-07-17T05:46:18.058317Z,europe_pmc
The translational paradox of AI in hepatocellular carcinoma: from algorithmic over-engineering to real-world clinical utility.,10.3389/fonc.2026.1848190,42245726,PMC13229836,Front Oncol,2234-943x,,,,2026-05-20,,https://europepmc.org/article/MED/42245726,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058269Z,2026-07-17T05:46:18.058269Z,europe_pmc
Spatial transcriptome and single-cell reveal the role of sorbitol metabolism in hepatocellular carcinoma progression and tumor microenvironment.,10.1016/j.slast.2026.100451,42413619,,SLAS Technol,2472-6303; 2472-6311; ,,,,2026-07-07,,https://europepmc.org/article/MED/42413619,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058231Z,2026-07-17T05:46:18.058231Z,europe_pmc
SpaPheno: linking spatial transcriptomics to clinical phenotypes with interpretable machine learning.,10.1186/s13073-026-01645-7,41975540,PMC13185361,Genome Med,1756-994x,,,,2026-04-13,,https://europepmc.org/article/MED/41975540,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058185Z,2026-07-17T05:46:18.058185Z,europe_pmc
Multiscale systems modelling of communication networks in brain metastasis.,10.1038/s12276-026-01774-4,42409962,,Exp Mol Med,1226-3613; 2092-6413; ,,,,2026-07-06,,https://europepmc.org/article/MED/42409962,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058151Z,2026-07-17T05:46:18.058152Z,europe_pmc
SpaFun: discovering domain-specific spatial expression patterns and new disease-relevant genes using functional principal component analysis.,10.1093/bib/bbag150,41947421,PMC13056726,Brief Bioinform,1467-5463; 1477-4054; ,,,,2026-03-01,,https://europepmc.org/article/MED/41947421,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058119Z,2026-07-17T05:46:18.058120Z,europe_pmc
ModelistsGCN: a multimodal graph convolutional network framework for single-cell spatial transcriptomic cell typing.,10.1093/bib/bbag340,42328843,PMC13284712,Brief Bioinform,1467-5463; 1477-4054; ,,,,2026-05-01,,https://europepmc.org/article/MED/42328843,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.058068Z,2026-07-17T05:46:18.058069Z,europe_pmc
Multi-omic profiling identifies TREM2&lt;sup&gt;+&lt;/sup&gt; lipid-laden macrophages as inflammatory drivers and therapeutic targets of colorectal cancer liver metastasis.,10.1016/j.canlet.2026.218657,42250756,,Cancer Lett,0304-3835; 1872-7980; ,,,,2026-06-06,,https://europepmc.org/article/MED/42250756,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057986Z,2026-07-17T05:46:18.057988Z,europe_pmc
Integrative Multiomics Analysis Reveals Tumor-Associated Macrophage Heterogeneity and a Prognostic Signature in Gastric Cancer.,10.1155/humu/6130883,42211756,PMC13213716,Hum Mutat,1059-7794; 1098-1004; ,,,,2026-05-27,,https://europepmc.org/article/MED/42211756,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057907Z,2026-07-17T05:46:18.057910Z,europe_pmc
Single-cell transcriptomics profiling elucidates RBP-driven metastatic signaling pathways in ER&lt;sup&gt;+&lt;/sup&gt; breast cancer.,10.1016/j.isci.2026.116155,42256294,PMC13233569,iScience,2589-0042,,,,2026-05-28,,https://europepmc.org/article/MED/42256294,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057863Z,2026-07-17T05:46:18.057864Z,europe_pmc
DiffBulk: Enhancing Spatial Transcriptomic Prediction With Diffusion-Based Training.,10.1109/tmi.2026.3688322,42048193,,IEEE Trans Med Imaging,0278-0062; 1558-254x; ,,,,2026-07-01,,https://europepmc.org/article/MED/42048193,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057814Z,2026-07-17T05:46:18.057814Z,europe_pmc
Sensory neuron-derived CCL5 orchestrates an immunosuppressive niche via regulatory T cells to fuel head and neck tumor progression.,10.1136/jitc-2025-013958,42103358,PMC13157768,J Immunother Cancer,2051-1426,,,,2026-05-08,,https://europepmc.org/article/MED/42103358,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057770Z,2026-07-17T05:46:18.057771Z,europe_pmc
Decoding glioblastoma evolution and heterogeneity through mechanistic modeling: implications for clinical translation.,10.1186/s13046-026-03767-7,42374477,,J Exp Clin Cancer Res,0392-9078; 1756-9966; ,,,,2026-06-29,,https://europepmc.org/article/MED/42374477,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057720Z,2026-07-17T05:46:18.057721Z,europe_pmc
Digital pathology and artificial intelligence in breast and gynecologic oncology: from molecular prediction to multimodal integration.,10.3389/fonc.2026.1833926,42109656,PMC13152864,Front Oncol,2234-943x,,,,2026-04-24,,https://europepmc.org/article/MED/42109656,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057681Z,2026-07-17T05:46:18.057682Z,europe_pmc
Ligand-Receptor Interaction Combined with Histopathology Improves Glioma Prognostic Model.,10.3390/biomedicines14051110,42193434,PMC13204305,Biomedicines,2227-9059,,,,2026-05-14,,https://europepmc.org/article/MED/42193434,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057633Z,2026-07-17T05:46:18.057634Z,europe_pmc
Anti-obesity mechanisms of adzuki bean saponin: a multi-omics and experimental study.,10.1038/s41538-026-00923-3,42248912,,NPJ Sci Food,2396-8370,,,,2026-06-05,,https://europepmc.org/article/MED/42248912,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057580Z,2026-07-17T05:46:18.057581Z,europe_pmc
JAK2 degradation by strebloside dismantles PD-L1-mediated immune evasion in EBV-associated gastric cancer.,10.1016/j.trsl.2026.06.006,42269762,,Transl Res,1931-5244; 1878-1810; ,,,,2026-06-11,,https://europepmc.org/article/MED/42269762,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057540Z,2026-07-17T05:46:18.057541Z,europe_pmc
Quantitative calibration of a spatial QSP model identifies fibroblast impact on HCC immunotherapy.,10.1073/pnas.2525799123,42446991,,Proc Natl Acad Sci U S A,0027-8424; 1091-6490; ,,,,2026-07-14,,https://europepmc.org/article/MED/42446991,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057496Z,2026-07-17T05:46:18.057496Z,europe_pmc
Integrating Histology with Spatial Molecular Programs Using a Multimodal Foundation Model,10.64898/2026.06.01.729028,,,,,,,,2026-06-03,,https://europepmc.org/article/PPR/PPR1245989,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057446Z,2026-07-17T05:46:18.057447Z,europe_pmc
Integrating MRI radiomics and transcriptomics to predict IDH mutation status and prognosis in glioma.,10.1186/s12935-026-04384-2,42324558,,Cancer Cell Int,1475-2867,,,,2026-06-21,,https://europepmc.org/article/MED/42324558,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057376Z,2026-07-17T05:46:18.057376Z,europe_pmc
A multi-modal transcriptomic atlas reveals the cellular and spatial landscape of canine gastric cancer,10.64898/2026.06.19.732976,,,,,,,,2026-06-24,,https://europepmc.org/article/PPR/PPR1259864,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057329Z,2026-07-17T05:46:18.057330Z,europe_pmc
Adaptive Integration of Heterogeneous Foundation Models to Find Histologically Predictable Genes in Breast Cancer,10.64898/2026.04.05.716435,,,,,,,,2026-04-08,,https://europepmc.org/article/PPR/PPR1215944,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057287Z,2026-07-17T05:46:18.057287Z,europe_pmc
Advances in predicting omics profiles from imaging data.,10.1093/bib/bbag090,41802282,PMC12971000,Brief Bioinform,1467-5463; 1477-4054; ,,,,2026-03-01,,https://europepmc.org/article/MED/41802282,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057247Z,2026-07-17T05:46:18.057248Z,europe_pmc
Explainable Prototype Booster: Enhancing Latent Representations of Foundation Models for Gene Expression Prediction,10.64898/2026.04.27.720478,,,,,,,,2026-04-29,,https://europepmc.org/article/PPR/PPR1212868,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057213Z,2026-07-17T05:46:18.057214Z,europe_pmc
Single-Cell and Spatial Omics: Methods and Applications.,10.1002/mco2.70713,41953641,PMC13053676,MedComm (2020),2688-2663,,,,2026-04-06,,https://europepmc.org/article/MED/41953641,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057179Z,2026-07-17T05:46:18.057179Z,europe_pmc
Progress in the Application of Machine Learning in the Field of Single-Cell and Spatial Transcriptomics,,,PMC13300320,Genes (Basel),2073-4425,,,,2026-05-26,,https://europepmc.org/article/PMC/PMC13300320,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057140Z,2026-07-17T05:46:18.057140Z,europe_pmc
Artificial Intelligence for Spatial Immunometabolic Analysis of the Tumor Microenvironment: Current Evidence and Future Directions.,10.3390/cimb48050476,42193081,PMC13204209,Curr Issues Mol Biol,1467-3037; 1467-3045; ,,,,2026-05-03,,https://europepmc.org/article/MED/42193081,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057096Z,2026-07-17T05:46:18.057096Z,europe_pmc
DiSCO: deconvoluting spatial transcriptomics via combinatorial optimization with a foundational diffusion model.,10.1093/bib/bbag207,42101928,PMC13155122,Brief Bioinform,1467-5463; 1477-4054; ,,,,2026-05-01,,https://europepmc.org/article/MED/42101928,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057051Z,2026-07-17T05:46:18.057051Z,europe_pmc
Spatial immune atlas of breast cancer brain metastasis reveals CD163&lt;sup&gt;+&lt;/sup&gt; macrophage reprogramming associated with immune escape.,10.1136/jitc-2025-014421,42342408,PMC13295879,J Immunother Cancer,2051-1426,,,,2026-06-24,,https://europepmc.org/article/MED/42342408,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.057015Z,2026-07-17T05:46:18.057015Z,europe_pmc
Integrating &lt;i&gt;In silico&lt;/i&gt; perturbation with multilayer omics to decode regulatory networks in cancer immunity: a new frontier in precision oncology.,10.3389/fimmu.2026.1857447,42327793,PMC13279713,Front Immunol,1664-3224,,,,2026-06-05,,https://europepmc.org/article/MED/42327793,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056967Z,2026-07-17T05:46:18.056968Z,europe_pmc
HistoMap: Reconstructing Spatially Resolved Single-Cell Profiles from Bulk RNA-Seq to Decipher the Immune-Excluded Microenvironment in Colon Cancer,,,PMC13300051,Int J Mol Sci,1422-0067,,,,2026-06-01,,https://europepmc.org/article/PMC/PMC13300051,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056921Z,2026-07-17T05:46:18.056921Z,europe_pmc
scTumorDrug: predicting cell-type-specific drug responses for heterogeneous tumors.,10.1093/bib/bbag337,42341215,PMC13293259,Brief Bioinform,1467-5463; 1477-4054; ,,,,2026-05-01,,https://europepmc.org/article/MED/42341215,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056884Z,2026-07-17T05:46:18.056885Z,europe_pmc
spRefine denoises and imputes spatial transcriptomic data with a reference-free framework powered by genomic language model.,10.1101/gr.281001.125,41633767,PMC13138011,Genome Res,1088-9051; 1549-5469; ,,,,2026-04-07,,https://europepmc.org/article/MED/41633767,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056851Z,2026-07-17T05:46:18.056852Z,europe_pmc
From histology to spatial transcriptomics: establishing a lightweight single-patch baseline.,10.1186/s12859-026-06447-7,42151778,,BMC Bioinformatics,1471-2105,,,,2026-05-18,,https://europepmc.org/article/MED/42151778,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056808Z,2026-07-17T05:46:18.056808Z,europe_pmc
Microbial Invasion and Immunosuppression Drive Adenoma Progression in Early Colorectal Cancer Development,10.64898/2026.07.10.737736,,,,,,,,2026-07-13,,https://europepmc.org/article/PPR/PPR1278384,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056735Z,2026-07-17T05:46:18.056735Z,europe_pmc
Integrated Spatial Metabolomics and Transcriptomics Decipher the Effect of Chronic Stress on the Progression of Liver Cancer.,10.1007/s12010-026-05690-1,41991766,,Appl Biochem Biotechnol,0273-2289; 1559-0291; ,,,,2026-04-17,,https://europepmc.org/article/MED/41991766,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056634Z,2026-07-17T05:46:18.056635Z,europe_pmc
A zero-inflated hierarchical generalized transformation model to address non-normality in spatially-informed cell-type deconvolution.,10.1093/biomtc/ujag055,41994891,,Biometrics,0006-341x; 1541-0420; ,,,,2026-04-01,,https://europepmc.org/article/MED/41994891,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056573Z,2026-07-17T05:46:18.056574Z,europe_pmc
Spatial Gene Set Enrichment Analysis with Applications to Spatially Resolved Transcriptomic Data,10.64898/2026.06.01.729158,,,,,,,,2026-06-04,,https://europepmc.org/article/PPR/PPR1247073,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056533Z,2026-07-17T05:46:18.056534Z,europe_pmc
Glucocorticoid and mitophagy signaling-based molecular subtyping reveals HMGA1 as a prognostic and immunotherapy biomarker in lung adenocarcinoma.,10.1038/s41698-026-01561-4,42321301,,NPJ Precis Oncol,2397-768x,,,,2026-06-20,,https://europepmc.org/article/MED/42321301,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056499Z,2026-07-17T05:46:18.056499Z,europe_pmc
Dynamic urinary proteomics integrates single-cell and spatial transcriptomics to reveal tumour microenvironment and predict immunotherapy response in biliary tract cancer.,10.1136/gutjnl-2025-335513,41151791,,Gut,0017-5749; 1468-3288; ,,,,2026-06-09,,https://europepmc.org/article/MED/41151791,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056448Z,2026-07-17T05:46:18.056448Z,europe_pmc
SPADE: Spatial transcriptomics and pathology alignment using a mixture of data experts for an expressive latent space.,10.1016/j.media.2026.104197,42442210,,Med Image Anal,1361-8415; 1361-8423; ,,,,2026-07-09,,https://europepmc.org/article/MED/42442210,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056372Z,2026-07-17T05:46:18.056373Z,europe_pmc
"Integrating Single-Cell, Bulk, and Spatial Transcriptomics Unveils a Novel Ribosome Biogenesis-Related Prognostic Model and Defines &lt;i&gt;RPS19BP1&lt;/i&gt; as a Pro-Oncogenic Regulator in Lung Adenocarcinoma.",10.3390/ijms27135864,42450135,,Int J Mol Sci,1422-0067,,,,2026-06-29,,https://europepmc.org/article/MED/42450135,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056322Z,2026-07-17T05:46:18.056323Z,europe_pmc
Spatial-aware detection of copy number alterations from spatial transcriptomics using SpaCNA.,10.1038/s41467-026-72284-0,42056094,,Nat Commun,2041-1723,,,,2026-04-29,,https://europepmc.org/article/MED/42056094,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056250Z,2026-07-17T05:46:18.056251Z,europe_pmc
Quantitative coupling of clonal CNV evolution and spatially restricted malignant states identifies MFGE8 as a candidate late-state-associated target in breast cancer.,10.1186/s12967-026-08308-6,42169126,,J Transl Med,1479-5876,,,,2026-05-21,,https://europepmc.org/article/MED/42169126,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056212Z,2026-07-17T05:46:18.056213Z,europe_pmc
GR2ST: spatial transcriptomics prediction based on graph-enhanced multimodal contrastive learning.,10.1093/bioinformatics/btag209,42036805,PMC13157223,Bioinformatics,1367-4803; 1367-4811; ,,,,2026-05-01,,https://europepmc.org/article/MED/42036805,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056164Z,2026-07-17T05:46:18.056164Z,europe_pmc
Histology-informed spatial domain identification through multi-view graph convolutional networks.,10.1371/journal.pcbi.1014281,42224211,PMC13225418,PLoS Comput Biol,1553-734x; 1553-7358; ,,,,2026-06-01,,https://europepmc.org/article/MED/42224211,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056124Z,2026-07-17T05:46:18.056125Z,europe_pmc
